feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
pca4,5000,efficient_su2_like,amplitude_embedding,0.8735,0.915129151291513,0.9315740538245403,0.9009247027741083,0.9297886843899114,0.4149999999999999,9,0.867,0.9109176155391828,0.914194909841552
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.871,0.9075931232091691,0.9182502867973465,0.9562264150943396,0.863667348329925,0.42999999999999994,20,0.868,0.9065155807365439,0.9086561307233626
pca4,5000,real_amplitudes,amplitude_embedding,0.87,0.9128101945003353,0.9280544716726072,0.8983498349834983,0.9277436946148603,0.43999999999999995,20,0.865,0.9092131809011432,0.9041545952961254
ica4,5000,strongly_entangling,rx_embedding,0.87,0.9160206718346253,0.9194959528642006,0.8704726826273788,0.9665985003408316,0.32999999999999996,20,0.87,0.916452442159383,0.9104700297888213
ica4,5000,efficient_su2_like,zz_feature_map,0.8695,0.9081955680619065,0.933471968037283,0.9382267441860465,0.880027266530334,0.4749999999999999,20,0.876,0.9138888888888889,0.9370142710425066
autoencoder,5000,strongly_entangling,custom_h_ry_rz,0.8665,0.9059528002817894,0.9015591288522606,0.9373177842565598,0.8766189502385822,0.5049999999999999,20,0.864,0.9044943820224719,0.8995764162464042
autoencoder,5000,real_amplitudes,amplitude_embedding,0.8625,0.9061753667690208,0.922943915611879,0.907103825136612,0.9052488070892979,0.5099999999999999,20,0.89,0.9246575342465754,0.9357930826575922
autoencoder,5000,real_amplitudes,custom_h_ry_rz,0.8595,0.8984459703650163,0.9063537921835093,0.9561538461538461,0.847307430129516,0.5549999999999999,20,0.893,0.9238434163701068,0.926243287296064
xgb_pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.855,0.89568345323741,0.8982774254358872,0.9482102056359482,0.8486707566462167,0.48499999999999993,20,0.866,0.9048295454545454,0.9167956834311817
autoencoder,5000,custom_ansatz_1,amplitude_embedding,0.853,0.8964059196617337,0.9028201419343123,0.9277899343544858,0.8670756646216768,0.5349999999999999,20,0.871,0.9085754783841248,0.9170664908972925
xgb_pca4,5000,efficient_su2_like,ry_embedding,0.851,0.8942512420156139,0.8980574515513915,0.9326424870466321,0.8588957055214724,0.43499999999999994,20,0.848,0.8932584269662921,0.8875944632647117
autoencoder,5000,strongly_entangling,rx_embedding,0.848,0.9028132992327366,0.8737906232294981,0.8500903070439494,0.9625085207907293,0.48999999999999994,20,0.855,0.9074664964901085,0.8697978141238867
autoencoder,5000,custom_ansatz_1,custom_h_ry_rz,0.8455,0.8934850051706308,0.8821796854117668,0.9037656903765691,0.8834355828220859,0.49499999999999994,20,0.882,0.9190672153635117,0.9112466851633275
xgb_pca4,5000,real_amplitudes,rx_embedding,0.84,0.886765746638358,0.8945007807793982,0.9220014716703459,0.8541240627130198,0.4149999999999999,20,0.836,0.8848314606741573,0.8831031469871392
autoencoder,5000,strongly_entangling,ry_embedding,0.8375,0.8903138710766115,0.8815619680500721,0.8816844919786097,0.8991138377641446,0.5099999999999999,20,0.855,0.9033977348434377,0.8759190847729561
