feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
ica4,5000,real_amplitudes,custom_h_ry_rz,0.764,0.8605200945626478,0.4047851993385436,0.7595200834637454,0.9925017041581459,0.4049999999999999,20,0.759,0.8586510263929619,0.33173403641083027
xgb_pca4,5000,strongly_entangling,amplitude_embedding,0.7635,0.8597687518529499,0.43958967197033927,0.7607555089192025,0.9884117246080436,0.5299999999999999,1,0.76,0.8591549295774648,0.4835139568036544
ica4,5000,custom_ansatz_1,custom_h_ry_rz,0.762,0.8590047393364929,0.7829593137837938,0.7595599790466213,0.9884117246080436,0.4599999999999999,20,0.757,0.8573106283029948,0.7319517042986853
xgb_pca4,5000,custom_ansatz_1,ry_embedding,0.7615,0.8587503701510216,0.566572794090376,0.7591623036649214,0.9884117246080436,0.4549999999999999,20,0.758,0.857981220657277,0.5773870656222695
ica4,5000,strongly_entangling,ry_embedding,0.7595,0.8571428571428571,0.5554935280357995,0.7594736842105263,0.983640081799591,0.4599999999999999,20,0.759,0.8584850264239577,0.5425244365416354
ica4,5000,strongly_entangling,rx_embedding,0.7575,0.855783526613143,0.3956863377033959,0.7589662447257384,0.9809134287661895,0.4649999999999999,20,0.755,0.8557975279576221,0.3917613215404346
ica4,5000,strongly_entangling,rz_embedding,0.7335,0.8462647822324777,0.5216386519693418,0.7335,1.0,0.05,8,0.733,0.845931909982689,0.5035511545084334
ica4,5000,real_amplitudes,rx_embedding,0.7335,0.8462647822324777,0.519875024139576,0.7335,1.0,0.05,1,0.733,0.845931909982689,0.4772700563586104
ica4,5000,efficient_su2_like,rz_embedding,0.7335,0.8462647822324777,0.5121561149542595,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.49444333736989743
ica4,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5121388495621625,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.5219047473059767
autoencoder,5000,custom_ansatz_1,rz_embedding,0.7335,0.8462647822324777,0.5117008201700706,0.7335,1.0,0.05,7,0.733,0.845931909982689,0.4829544583595199
