feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
pca4,5000,efficient_su2_like,ry_embedding,0.844,0.9037037037037037,0.7824765222640429,0.8257191201353637,0.9979550102249489,0.4699999999999999,20,0.836,0.8992628992628993,0.7959235811988085
xgb_pca4,5000,efficient_su2_like,iqp_embedding,0.839,0.8840057636887608,0.9130981659037921,0.9373567608861727,0.83640081799591,0.5049999999999999,20,0.854,0.8940493468795355,0.9098262233599542
pca4,5000,custom_ansatz_1,amplitude_embedding,0.8375,0.8984692283661356,0.9147204733019487,0.8292964244521338,0.9802317655078391,0.49999999999999994,9,0.825,0.8912367930391547,0.9078053865137882
autoencoder,5000,real_amplitudes,custom_h_ry_rz,0.836,0.8845070422535212,0.9025183173020972,0.9147851420247632,0.8561690524880708,0.5299999999999999,19,0.824,0.8748221906116643,0.8910843028751577
xgb_pca4,5000,efficient_su2_like,custom_h_ry_rz,0.836,0.8993247391037447,0.8462484860808968,0.8179787828029034,0.9986366734832992,0.3549999999999999,20,0.84,0.9015990159901599,0.8597830474526215
ica4,5000,efficient_su2_like,custom_h_ry_rz,0.829,0.881578947368421,0.8930217121897506,0.8958479943701618,0.8677573278800272,0.5149999999999999,19,0.82,0.8775510204081632,0.8711773993286019
ica4,5000,strongly_entangling,zz_feature_map,0.829,0.8930581613508443,0.8062151574795597,0.8249566724436742,0.9734151329243353,0.5099999999999999,12,0.814,0.8840399002493765,0.7966593599746563
xgb_pca4,5000,custom_ansatz_1,custom_h_ry_rz,0.8275,0.8946564885496183,0.7831172601485336,0.8102876106194691,0.9986366734832992,0.36499999999999994,19,0.832,0.8971848225214198,0.8131121909345923
xgb_pca4,5000,efficient_su2_like,rx_embedding,0.8135,0.8763672522373218,0.8818721056488525,0.8529032258064516,0.9011588275391956,0.5099999999999999,20,0.817,0.878405315614618,0.8923770253077242
ica4,5000,efficient_su2_like,rx_embedding,0.8125,0.88,0.7575088469148024,0.8293124246079614,0.9372869802317655,0.44499999999999995,20,0.811,0.88,0.7743100796582716
pca4,5000,efficient_su2_like,amplitude_embedding,0.8085,0.8839745531657074,0.9095012092169057,0.7955288985823337,0.994546693933197,0.43999999999999995,17,0.809,0.8847314423657212,0.928792965137371
xgb_pca4,5000,real_amplitudes,custom_h_ry_rz,0.808,0.8585114222549742,0.7835111668719329,0.9342421812349639,0.7941376959781867,0.44499999999999995,11,0.812,0.8592814371257484,0.8118245780768581
autoencoder,5000,efficient_su2_like,rx_embedding,0.8035,0.8733483725427006,0.5885810533423881,0.828239608801956,0.923653715064758,0.4749999999999999,20,0.79,0.866751269035533,0.5394178150436102
xgb_pca4,5000,strongly_entangling,custom_h_ry_rz,0.8005,0.8522769344687153,0.7776447703127338,0.9327390599675851,0.7845944103612815,0.48499999999999993,15,0.811,0.8584269662921349,0.8066741266459218
