feature_set,train_size,ansatz,encoding,accuracy,f1,auc,precision,recall,threshold,best_epoch,validation_accuracy,validation_f1,validation_auc
ica4,5000,real_amplitudes,zz_feature_map,0.9065,0.9378943872467619,0.9518250798364519,0.9145077720207254,0.9625085207907293,0.42999999999999994,20,0.911,0.9407061958694204,0.9406880553469146
xgb_pca4,5000,custom_ansatz_1,iqp_embedding,0.9035,0.9312433202707517,0.9473034654839233,0.9753731343283583,0.89093387866394,0.49499999999999994,9,0.913,0.9379900213827512,0.9466994701370899
ica4,5000,real_amplitudes,iqp_embedding,0.903,0.9341032608695652,0.9486117985295002,0.9309410968178741,0.9372869802317655,0.41999999999999993,20,0.916,0.9428571428571428,0.9466151621523573
ica4,5000,strongly_entangling,iqp_embedding,0.8985,0.9310227658851512,0.9583482007543057,0.9281842818428184,0.9338786639400136,0.44499999999999995,2,0.898,0.9304229195088677,0.9506466166950248
xgb_pca4,5000,strongly_entangling,iqp_embedding,0.894,0.9243397573162027,0.9407976099581665,0.9700374531835206,0.8827539195637355,0.48499999999999993,17,0.911,0.9367448471926084,0.9497984272728666
ica4,5000,efficient_su2_like,custom_h_ry_rz,0.8805,0.9205187894911873,0.9168396403171204,0.8987012987012987,0.9434219495569189,0.42999999999999994,20,0.894,0.9295212765957447,0.9149562364915615
pca4,5000,custom_ansatz_1,iqp_embedding,0.879,0.9225847728726807,0.9311187590403511,0.869198312236287,0.9829584185412407,0.37999999999999995,1,0.879,0.9227823867262285,0.9268564362759375
ica4,5000,efficient_su2_like,zz_feature_map,0.8785,0.9143461402890377,0.9386093813746066,0.9467153284671533,0.8841172460804363,0.48499999999999993,20,0.891,0.9238294898672257,0.9411990128301424
pca4,5000,real_amplitudes,ry_embedding,0.873,0.912232204561161,0.9325242898488446,0.9250175192711984,0.8997955010224948,0.49499999999999994,20,0.881,0.91854893908282,0.9294827577397284
autoencoder,5000,real_amplitudes,rx_embedding,0.873,0.9155023286759814,0.928755958158921,0.894087069525666,0.9379686434901159,0.48999999999999994,20,0.894,0.9297082228116711,0.9435494172529905
xgb_pca4,5000,real_amplitudes,iqp_embedding,0.871,0.9057017543859649,0.9432249961952192,0.9763593380614657,0.8445807770961146,0.48999999999999994,10,0.893,0.9221818181818182,0.9454041929171074
pca4,5000,strongly_entangling,iqp_embedding,0.8705,0.9162625282896864,0.910448887405344,0.8714637146371463,0.9659168370824812,0.3999999999999999,20,0.874,0.9190231362467867,0.9070108476273689
ica4,5000,real_amplitudes,ry_embedding,0.869,0.9149902660609993,0.8821234130227097,0.8730650154798761,0.9611451942740287,0.3549999999999999,20,0.852,0.9045161290322581,0.8612035092559948
pca4,5000,real_amplitudes,custom_h_ry_rz,0.8685,0.913911620294599,0.8524256596978429,0.8790931989924433,0.9516019086571234,0.4649999999999999,20,0.877,0.918918918918919,0.8675240533235229
autoencoder,5000,custom_ansatz_1,rx_embedding,0.8625,0.9062393453801568,0.9183359742988653,0.9065484311050478,0.9059304703476483,0.49499999999999994,20,0.887,0.923493568043331,0.9347200719428135
pca4,5000,real_amplitudes,iqp_embedding,0.8575,0.9078564500484966,0.8679274239651316,0.8634686346863468,0.9570552147239264,0.37499999999999994,19,0.856,0.9078104993597952,0.8535442565824098
ica4,5000,strongly_entangling,ry_embedding,0.8555,0.9073420968259057,0.865344009740239,0.8565375302663438,0.9645535105657805,0.31999999999999995,20,0.847,0.9024856596558317,0.8456244155923786
ica4,5000,custom_ansatz_1,iqp_embedding,0.854,0.9059278350515464,0.882046677946723,0.8588882101405009,0.9584185412406271,0.4599999999999999,4,0.86,0.9101412066752247,0.8831695714599589
xgb_pca4,5000,efficient_su2_like,iqp_embedding,0.8535,0.892398090341535,0.9358469186390779,0.9673566878980892,0.8282208588957055,0.4549999999999999,2,0.877,0.9098901098901099,0.9423946533408954
ica4,5000,real_amplitudes,rx_embedding,0.8495,0.9024311183144247,0.8517043499835659,0.8603213844252163,0.9488752556237219,0.42999999999999994,20,0.841,0.8970873786407767,0.8270970972505377
ica4,5000,custom_ansatz_1,ry_embedding,0.8475,0.9009418642416369,0.8594635450837755,0.8604218362282878,0.94546693933197,0.32499999999999996,19,0.841,0.8973531310522918,0.8385221065755118
ica4,5000,strongly_entangling,rx_embedding,0.846,0.9006451612903226,0.8597628118801244,0.8548683404776485,0.9516019086571234,0.3549999999999999,20,0.84,0.8973042362002568,0.8356045393462811
xgb_pca4,5000,real_amplitudes,amplitude_embedding,0.842,0.8915579958819492,0.8731882528830006,0.8977194194885971,0.885480572597137,0.21499999999999997,7,0.863,0.9066121336059987,0.8845338279401771
pca4,5000,efficient_su2_like,custom_h_ry_rz,0.8415,0.881406659184437,0.8960738498371299,0.9767827529021559,0.8029993183367417,0.48999999999999994,20,0.841,0.8807201800450113,0.8990552396135119
pca4,5000,efficient_su2_like,ry_embedding,0.8415,0.8888888888888888,0.8851851425545874,0.9148629148629148,0.8643490115882754,0.4799999999999999,16,0.849,0.8937368050668544,0.8966639585920055
pca4,5000,strongly_entangling,ry_embedding,0.84,0.886039886039886,0.9021308051683631,0.9276659209545116,0.8479890933878664,0.5499999999999999,20,0.855,0.8970901348474095,0.8994129098517714
ica4,5000,efficient_su2_like,ry_embedding,0.839,0.8960619754680439,0.8627516430898147,0.8510116492949111,0.9461486025903204,0.4049999999999999,20,0.836,0.8948717948717949,0.837035220299319
ica4,5000,custom_ansatz_1,rx_embedding,0.8285,0.8894618111504995,0.8244020099474237,0.843520782396088,0.9406952965235174,0.43499999999999994,12,0.817,0.8833652007648184,0.7918154830336568
pca4,5000,efficient_su2_like,rx_embedding,0.823,0.8725701943844493,0.8912050092657603,0.9244851258581236,0.8261758691206544,0.4799999999999999,20,0.834,0.8809182209469153,0.8953354691356132
ica4,5000,efficient_su2_like,rx_embedding,0.819,0.8819308545335942,0.8478944534608159,0.8455284552845529,0.9216087252897068,0.44499999999999995,20,0.822,0.8856041131105399,0.8244503374874176
pca4,5000,custom_ansatz_1,ry_embedding,0.8165,0.8781944905409891,0.8762301591869152,0.8557567917205692,0.901840490797546,0.5399999999999999,20,0.817,0.8803139306736429,0.8682853799735324
pca4,5000,real_amplitudes,amplitude_embedding,0.8115,0.880582831802344,0.8462139552967026,0.8224852071005917,0.9475119291070211,0.35999999999999993,17,0.812,0.8817610062893082,0.8214510170608704
autoencoder,5000,custom_ansatz_1,zz_feature_map,0.811,0.8759842519685039,0.8599482549804262,0.8444022770398482,0.9100204498977505,0.48999999999999994,9,0.809,0.8747540983606558,0.83643229046911
pca4,5000,strongly_entangling,amplitude_embedding,0.81,0.8787492022973835,0.8459172463362198,0.8260347930413917,0.9386503067484663,0.35999999999999993,19,0.813,0.8815706143128562,0.8211240042716046
pca4,5000,custom_ansatz_1,amplitude_embedding,0.809,0.878498727735369,0.846396840561138,0.8234943351222421,0.9413769597818678,0.35999999999999993,18,0.814,0.8827238335435057,0.8216860575031552
pca4,5000,efficient_su2_like,amplitude_embedding,0.8085,0.877125441129291,0.8458827155520258,0.8284848484848485,0.9318336741649625,0.4149999999999999,16,0.81,0.8792884371029225,0.8210524702239528
ica4,5000,strongly_entangling,zz_feature_map,0.805,0.8615056818181818,0.8532978817282274,0.899184581171238,0.8268575323790047,0.4649999999999999,20,0.803,0.8585786073223259,0.8319869603650281
pca4,5000,strongly_entangling,custom_h_ry_rz,0.794,0.8706030150753769,0.7986880859842105,0.8072218986604542,0.9447852760736196,0.4799999999999999,20,0.79,0.8680904522613065,0.7751838169545913
xgb_pca4,5000,efficient_su2_like,amplitude_embedding,0.7925,0.8546409807355516,0.8426221142815487,0.8789625360230547,0.8316291751874574,0.245,15,0.818,0.8723702664796634,0.8700686215899975
ica4,5000,strongly_entangling,custom_h_ry_rz,0.779,0.8499660556687033,0.7979360822395387,0.8465179175118324,0.8534423994546694,0.5099999999999999,20,0.794,0.8624833110814419,0.8080486022758046
pca4,5000,efficient_su2_like,iqp_embedding,0.771,0.853393085787452,0.8131679948229402,0.8044659022329511,0.9086571233810498,0.3549999999999999,20,0.783,0.8637790332705587,0.7915548947172104
pca4,5000,strongly_entangling,rx_embedding,0.7655,0.8520037866834964,0.8183808643183175,0.7931844888366627,0.9202453987730062,0.5249999999999999,14,0.772,0.8575,0.8014240385057558
xgb_pca4,5000,real_amplitudes,ry_embedding,0.761,0.8436886854153042,0.8374354626038001,0.8108108108108109,0.8793456032719836,0.43499999999999994,20,0.762,0.8458549222797928,0.8181297934198896
pca4,5000,custom_ansatz_1,rx_embedding,0.743,0.8354673495518566,0.7964410271757272,0.7875678937839469,0.8895705521472392,0.5299999999999999,7,0.757,0.8472658705216844,0.7757969659344646
ica4,5000,real_amplitudes,custom_h_ry_rz,0.741,0.8193863319386332,0.812376344622342,0.8386866523911491,0.8009543285616906,0.4749999999999999,20,0.761,0.8332170272156315,0.8042470786005896
ica4,5000,custom_ansatz_1,zz_feature_map,0.7405,0.8482012284293653,0.794495792999459,0.742827868852459,0.9884117246080436,0.37499999999999994,20,0.75,0.8532863849765259,0.7772838522106575
